# timestamp tx ty tz qx qy qz qw 
25 -1.2428987144790717 -0.7713531604881959 21.862496160108833 0.009371416095223255 -0.021118137340974157 -0.00434444856611269 0.9997236251095972
26 -1.2985502377739904 -0.7954101237747494 22.796570865169578 0.006785742229874305 -0.02075869129586592 -0.005036331989416821 0.9997488013487014
27 -1.3542540557475866 -0.8291619272846947 23.73085717753561 0.005529122285879575 -0.018675399180729777 -0.005245754219950254 0.9997965494713672
28 -1.4050445714327768 -0.8622915182219376 24.673841620927 0.004453874080271934 -0.0187688545300962 -0.004720368453408924 0.9998027861668367
29 -1.459452242163996 -0.8836035415194728 25.619449357723088 0.002923223540530285 -0.019902314994751535 -0.0047294685622963776 0.9997864695769292
30 -1.5023584522380466 -0.9093337961234085 26.56903494900046 0.0039558422559489385 -0.020248100977597307 -0.00634254887302085 0.9997670417615497
31 -1.5514213156347276 -0.9419562845945608 27.521012929238346 0.00726098737132287 -0.018248914095624402 -0.006446150514630392 0.9997863283423447
32 -1.6013691043122948 -0.9681037659788783 28.478950846630653 0.009820575723243978 -0.019104418816414857 -0.006351953366402531 0.9997490836017716
33 -1.649749537604553 -0.9993018669275696 29.44716062168614 0.009985310852351558 -0.01977684306213881 -0.005236497119650933 0.9997408409901005
34 -1.6980396376077276 -1.023470131543454 30.423635154387913 0.005805966448945736 -0.01985691926156959 -0.0038038116210124527 0.9997787377856088
35 -1.7391573714068942 -1.0513086666521148 31.40363910889147 0.003916588536973727 -0.019951816645523198 -0.002410210565922199 0.9997903661427247
36 -1.7718826277142012 -1.0823733847082042 32.38326460567441 0.004317400175530645 -0.019156655713453447 0.002473725828203472 0.9998041124530982
37 -1.8186298413650135 -1.1048595488571242 33.36199373349566 0.005750338335323627 -0.017684350472258525 0.0035910014159913455 0.999820634947206
38 -1.8854087106051767 -1.1405393789939697 34.34454415521851 0.008717035308780555 -0.020590958549329224 0.0024164165953481894 0.999747061337158
39 -1.9521306615600693 -1.1808567905275662 35.35460636129249 0.009068489745312274 -0.024770325998908837 0.0010851853775001965 0.9996514471636319
40 -2.005270835057291 -1.2389927203496165 36.412014570427566 0.007694953688239888 -0.022609714227329217 0.0006110778999206397 0.9997145668109946
41 -2.068966675679563 -1.2969919044823215 37.45301961316397 0.005819593604629134 -0.021153405550936314 1.2478362752251678e-05 0.9997593038367611
42 -2.143215400186272 -1.3488983788470894 38.495260875318124 0.005477702788506787 -0.021538905471940598 -0.0010316537315761905 0.9997524723719415
43 -2.2110585211764118 -1.3971663996452923 39.52822238955455 0.00526407677557175 -0.02237658221503947 -0.0015198976725112874 0.9997345987686629
44 -2.276694592306295 -1.4473650893050987 40.56385494717037 0.0038472567653486203 -0.02346816384311465 -0.0009275579954401027 0.999716751653877
45 -2.344682243428936 -1.4850503742515981 41.58656162610848 0.0019520342478646145 -0.022211250329690478 -0.004804596836495217 0.9997398490459034
46 -2.4130220762405945 -1.5199800884325443 42.60825179806987 0.0009626899873665014 -0.02326451587585015 -0.004164457212885706 0.9997202072706005
47 -2.4833439892424067 -1.5474635090717581 43.61847868046348 0.003176882036561629 -0.02434530974427416 -0.004321308911630497 0.9996892215100007
48 -2.5469306245850416 -1.5749444523435752 44.62416294747244 0.00374109633841743 -0.02176334907483556 -0.004733901609984412 0.999744942978348
49 -2.609029578544705 -1.6156075155023772 45.625162170434926 0.0041942419558453035 -0.02407324596118249 -0.00401439512777171 0.999693338877011
50 -2.674511082600705 -1.652647768341542 46.62384219105196 0.0037642382745695603 -0.02476885460940275 -0.0035525968482920302 0.9996798054413143
51 -2.7400205165114624 -1.6913755100368526 47.61845735435577 0.003552970866829728 -0.025141174334089002 -0.0037647049046203728 0.9996705080915929
52 -2.8079198042776863 -1.7227023528475096 48.60428880549708 0.004270824048777458 -0.024564715234092656 -0.0047810114752961895 0.9996776864353256
53 -2.8683767274354643 -1.7489469617736026 49.58167962491353 0.006685242766747958 -0.023240525335227642 -0.003993012479031301 0.9996995755538933
54 -2.9305915915529215 -1.7831890211376877 50.562906050468136 0.005488162762800776 -0.02333793771803629 -0.0047766875200985 0.9997011573409793
55 -3.001624699568204 -1.813052337701494 51.54353913616645 0.005347512207933945 -0.027420064989820976 -0.0044862487620025565 0.9995996287120086
56 -3.0713517294677035 -1.8401068639539881 52.52059484941217 0.004332183926577968 -0.028945879498646913 -0.003043383003659766 0.9995669592690473
57 -3.137048674980382 -1.874614628313755 53.49047820497802 0.004020355198946042 -0.027181460503570353 -0.002021411812518715 0.9996203873687507
58 -3.20603978547562 -1.9086679173022072 54.45225471361594 0.0037143470422795776 -0.02756772760703376 0.0001414400982719342 0.9996130271336666
59 -3.2689580112251813 -1.932556957131043 55.41517424408928 0.004989100054616925 -0.02979010025408564 5.281707399868155e-05 0.9995437239149938
60 -3.3210954332103273 -1.9595510977374382 56.37470734744866 0.004083253451261205 -0.027376487510316114 0.001193434914164862 0.9996161416693691
61 -3.376252864049927 -1.9813756680554253 57.336898162907346 0.00023523980917566453 -0.028167635323691733 0.0030425715282606956 0.9995985552915725
62 -3.4428885448152884 -2.0047358462194076 58.298948745794924 -0.0022831564980683606 -0.02830032695666223 0.004167846233917209 0.9995881690718041
63 -3.5165216885743624 -2.027894154131611 59.25129188080917 -0.003460727331125303 -0.030122054000488042 0.002800957701626249 0.999536312429461
64 -3.5862553964683186 -2.046449251507394 60.19122139608395 -0.0016225341964493107 -0.029808423754364908 0.0013082453855412144 0.9995534571747889
65 -3.6503381175421126 -2.0713584131935368 61.11608598085629 0.0034831747886945636 -0.02880447385406172 0.000173341236481458 0.9995789812376998
66 -3.712890400875325 -2.1063197712229673 62.03133048660493 0.007154957973301021 -0.03073285801597821 0.0003756198454090275 0.9995019544374597
67 -3.7895262861960477 -2.132107063056502 62.94057657408378 0.006448312133451402 -0.031923358979006694 -0.0017205629678963541 0.9994680375505764
68 -3.858056646565573 -2.16122456682877 63.839226498206365 0.006379591510957976 -0.03331062152012494 -0.0038447408134881494 0.9994172908621171
69 -3.9309415290798326 -2.1928429444909883 64.72161176439171 0.005693446792815487 -0.03521190997245104 -0.006021052558982198 0.9993455123158314
70 -3.9932562402011835 -2.224538947482945 65.58971673805819 0.004739293908448324 -0.035499008132920014 -0.004465942426930562 0.9993484952072863
71 -4.0611267706102 -2.2543080669141364 66.44499107090547 0.003990853844743252 -0.034278414900856174 -0.006504154561276716 0.999383189437824
72 -4.128953187673866 -2.2764898215254843 67.28767672149039 0.00287780563363442 -0.03577816779242422 -0.007049729188407311 0.9993307471815936
73 -4.192332626192814 -2.3056080750379686 68.11557044306038 0.0017109560431296793 -0.036819080557148505 -0.006675597975513763 0.9992981858924862
74 -4.246676704168907 -2.3328154791979965 68.93169453112164 0.0017238308601394475 -0.036059100560385166 -0.005387785590888 0.9993336487081621
75 -4.316712402751806 -2.3573323731051663 69.73629936016304 0.0009762131801902881 -0.03823223213929642 -0.0062581292581403184 0.9992488074807306
76 -4.384787362988327 -2.3834557443234283 70.53100093735374 -0.001221840579996889 -0.039599471591245924 -0.006923715282615619 0.9991908982381578
77 -4.442709296102472 -2.4136564988374727 71.30790815506153 -0.002302354804112933 -0.03774877238831968 -0.008586135801165469 0.9992477208468052
78 -4.512563074212121 -2.440601578318045 72.05939667538652 0.0009637460209039307 -0.03830143238136161 -0.011803750462712198 0.9991960483039137
79 -4.583720589676326 -2.462139781712031 72.78746823997642 0.004341523389398291 -0.03794750141990049 -0.010873436639124283 0.9992111421948321
80 -4.649556448399725 -2.4824639400957715 73.4994443361136 0.007372686334779334 -0.039332529481182085 -0.011938723184038975 0.999127650758178
81 -4.718011335013629 -2.5121674590083907 74.19388595612315 0.009069169183929068 -0.042495770041076304 -0.011226741723957635 0.9989924023580924
82 -4.7904750410718995 -2.5471852384083915 74.86844204703303 0.006813880039921109 -0.043774532603476045 -0.01333455037973855 0.9989292022462447
83 -4.850430772627218 -2.579440659274772 75.52415176187695 0.004430044399625008 -0.045578042657231706 -0.013374588168150264 0.9988614203809683
84 -4.896506936653405 -2.6154068553110936 76.15547804371744 0.008043366541837684 -0.0431121397241448 -0.010977340246015712 0.9989775501302333
85 -4.935886475863189 -2.6385143649759524 76.76623036687492 0.008923338076314102 -0.0416381100286199 -0.006354174454002216 0.9990727032092451
86 -4.984258903680223 -2.6706537405908977 77.35975615869981 0.012388548057845521 -0.039041179965450104 -0.005740739069212794 0.9991443109275371
87 -5.029220290534272 -2.7006466973754866 77.94139433691437 0.012174699690926147 -0.035202702463061904 -0.006182783949311964 0.9992869055528393
88 -5.07372288819496 -2.7215839328620963 78.51092035524394 0.010552557361489379 -0.03073660706562864 -0.007544265286147541 0.999443339354722
89 -5.10062768832322 -2.7496206995490686 79.06626641489098 0.007914877099413548 -0.023199428176933743 -0.00771741635838596 0.9996697368318778
90 -5.118398170307878 -2.775606511211014 79.60868772003985 0.0055651231139713635 -0.017752006815772683 -0.004401717658889193 0.9998172435702389
91 -5.142168600300306 -2.799354310145046 80.13907074736673 0.002469597062185142 -0.01579935795031843 -0.0024421026991804083 0.9998691501957218
92 -5.177008741104939 -2.823552302308422 80.64942527566393 0.0037472055240758135 -0.011240492497943226 -0.004432983798321062 0.9999199760149848
93 -5.183621634946545 -2.8453764070478744 81.14967038370285 0.004831878497011069 0.0018477884982067631 -0.007198215176172492 0.9999607113912694
94 -5.177607332943593 -2.866132878446419 81.63580144603232 0.004631090839768587 0.018501382693125335 -0.009477245286652974 0.9997731911077896
95 -5.145110872916215 -2.8868355292024552 82.10809136319988 0.003446917880232308 0.032600026325284664 -0.008336308099339156 0.999427767779138
96 -5.109216438210786 -2.900078035950939 82.5654551965114 0.00306718403578565 0.049400649890850544 -0.00721798378922711 0.9987482510034602
97 -5.055302500013793 -2.9171799575847763 83.01379538126602 0.003818000621894118 0.06632639693257583 -0.006277020066617746 0.9977709311060715
98 -4.981296230771077 -2.9353232984265927 83.45362836134774 0.0017336112669324455 0.09177065155495735 -0.007537088491620235 0.9957501365313606
99 -4.877195297737923 -2.947252005475329 83.87714059647664 0.0009356194946393814 0.12092642714590407 -0.005329571827961062 0.9926467244181175
100 -4.76097635017562 -2.958356822883654 84.29626752820823 0.001699397889730895 0.1437904978597048 -0.005892477769423877 0.9895891488278392
101 -4.6197182467475555 -2.9815594463388555 84.69830275053246 0.0017156266344844789 0.17649848734968457 -0.0040241090862740934 0.9842911902148602
102 -4.4710397991633135 -3.0076080745860367 85.07341402702548 0.0033977930899465633 0.20663024512373793 -0.005232540672394664 0.9783992116310876
103 -4.28178379649334 -3.018076135575152 85.43402781656398 0.004909175517540532 0.24569183170866293 -0.005936150364996766 0.969317381432018
104 -4.094809807406432 -3.023593294285656 85.76804528947362 0.00592366618012335 0.2771706212663626 -0.0057376885799804885 0.9607853224397032
105 -3.894799062163218 -3.030450448413331 86.09970744738672 0.007815542769908923 0.30764470650934783 -0.0061365076237204575 0.9514494180576144
106 -3.6779705930631392 -3.0405987059449533 86.41134010910187 0.010275466784790046 0.3318928003038824 -0.005441142901313146 0.9432454494206317
107 -3.442213208861484 -3.0521749091384267 86.68603045616425 0.010115462951736062 0.36414270941877197 -0.00272596248233952 0.9312842389490831
108 -3.141671384895334 -3.0673147692509373 86.92474229328117 0.011133077297060817 0.40741896204952843 -0.0016163372760632116 0.913172071083097
109 -2.8706145287109113 -3.0780728674310645 87.15443747568376 0.009925734211421748 0.43861339483196116 -0.00015700676220452306 0.8986210241382196
110 -2.5815369878470014 -3.0871803435386984 87.38432283395899 0.010158192121781652 0.47104564004764554 -4.150879931073448e-06 0.8820503478303783
111 -2.291275590761574 -3.098377862590006 87.60304584606045 0.009418363565881244 0.49308800137802766 0.002460953137254579 0.8699249743710197
112 -1.9976820237553334 -3.1032293158000144 87.80053384314662 0.01077686746937795 0.5135909226077835 0.003847674824688462 0.8579588677441808
113 -1.6751025488926432 -3.11415960996592 87.96956196221996 0.011346373403150962 0.5407347946707992 0.005984415389099376 0.841095314703022
114 -1.3680262041613407 -3.1304984153762043 88.14241158580786 0.013249188698069863 0.5553550617965887 0.003949360021023933 0.8314984166498299
115 -1.0347423349773854 -3.141433318105695 88.29659253243027 0.011580465592775776 0.5755645737108293 0.00434847558611021 0.8176627697686883
116 -0.6828942879008884 -3.1528844367690416 88.41427880094143 0.010432646233509245 0.600273108157522 0.0013416015175730842 0.7997259253149435
117 -0.3464224812868486 -3.158576267252601 88.5435542883392 0.015616032125276997 0.6123353897101117 0.003512793291242524 0.7904360634058399
118 0.01771742486566344 -3.1593443573825843 88.64181170711483 0.018580212524011812 0.6231848124314211 0.012185224991773711 0.7817589050015848
119 0.3870674276902537 -3.165484932495863 88.7234345969354 0.01778664058393178 0.6380313684321494 0.014465973343246962 0.7696689833484063
120 0.7466957214965848 -3.179155183573315 88.83704171402123 0.02114049158748607 0.6422331386184587 0.01224532580873466 0.7661199170309835
121 1.114591743784635 -3.1992836106455034 88.93814862133233 0.016421518543408543 0.6559155577432026 0.005552436878023502 0.754635200135713
122 1.4879550296204764 -3.2208188659106467 89.0393421540558 0.015948045640852792 0.6625615139017234 0.0015593716367187389 0.7488360758514458
123 1.874480841998714 -3.237432287378509 89.13855180793745 0.01682270515567654 0.6590411359354008 0.0011995357451508365 0.7519177739954135
124 2.2709471204525125 -3.2517726531016273 89.22889852091812 0.01907697667781335 0.6570069483377126 0.0046702298094533235 0.7536286404790674
125 2.694281184101154 -3.245147255972402 89.25341004654956 0.026770237559782188 0.6676093533303726 0.004560287316440049 0.744016336854498
126 3.1206376598876875 -3.2468666399976063 89.29287748479877 0.02816818687054244 0.6738551938364044 0.002385415214583144 0.7383224504120013
127 3.565327939419836 -3.2553126746031285 89.35118238889528 0.02680505381206566 0.6783902200271327 0.0032043303076493964 0.7342056460753691
128 4.025984715957995 -3.2816864997970083 89.42541039736251 0.022877409278828503 0.6798794469912437 0.004832215131691502 0.7329510293331271
129 4.498291996063565 -3.3046529295559406 89.45646306748148 0.01915740705830748 0.6893757434214968 0.0049259198041848 0.7241338366979848
130 4.98414773750818 -3.3276750213948953 89.49440738040832 0.02111344480350261 0.6892014605853523 0.00712474320134126 0.7242270412031447
131 5.477906415653812 -3.3465515123581024 89.53891467971908 0.022973660454762748 0.6846657004372315 0.0070143020362739075 0.7284613161569037
132 5.989650755560751 -3.3632210564293383 89.56717502247542 0.025104758932258064 0.6853022227089011 0.011601095967332154 0.7277334877560259
133 6.5201216538948215 -3.375691031229656 89.58519386060047 0.028640039726823076 0.6869678272059395 0.013458251847398362 0.7259985041070046
134 7.067258788259632 -3.3931634489345726 89.59062434932862 0.02731552778568111 0.6954172950042093 0.012955805629741388 0.7179699122186822
135 7.633222504651974 -3.410166207665681 89.56933795025171 0.03073791246491372 0.7026923680572048 0.012896207135329213 0.7107125329224043
136 8.216294376956021 -3.4248106176411017 89.58743863215419 0.03042723274308973 0.7075890718286306 0.012896343242747405 0.7058509568366824
137 8.819489794453261 -3.4417775646552244 89.60510767353273 0.030192853655301104 0.707986248690113 0.014573992574476977 0.705429983764718
138 9.437733057377615 -3.449946934077083 89.61230454182378 0.030670706943688945 0.7085285737808414 0.014718088479104344 0.7048616500726808
139 10.075239014780793 -3.4760750772461364 89.64913172704001 0.03131808076405265 0.7037214067261722 0.01595798912440931 0.7096060189398753
140 10.730399854410447 -3.497575182610428 89.66936300593301 0.030135010227742242 0.6983493088182907 0.0172337323977216 0.7149147658981686
141 11.40559045075311 -3.5212454521937375 89.66332138776815 0.03181475446799027 0.7002522346441912 0.01644849811977517 0.7129965471049363
142 12.091789711403077 -3.5353305293416812 89.67692987620431 0.033862640635054335 0.6976506992572937 0.020466700037597613 0.7153446285424958
143 12.798836442961324 -3.557609501641966 89.69059717349708 0.03452431252874491 0.6937766861129833 0.019923329479616985 0.7190862553219545
144 13.521628563132646 -3.5687867060573515 89.7199025105741 0.03475859280688827 0.6906275008876394 0.021886393636383523 0.7220432681061238
145 14.261480764506343 -3.5847797446725087 89.73338050713538 0.03464109128786416 0.6879456856945512 0.020709210576398872 0.7246391218571779
146 15.021115599801615 -3.6014841439275176 89.75337124212088 0.03494932258936379 0.6874611462500375 0.021859910637348264 0.7250502476063684
147 15.791904690468067 -3.626248634602052 89.79840892108263 0.03300027091516936 0.6822468125804335 0.022159755765466624 0.7300405564540774
148 16.57942558627203 -3.656249720594556 89.84695288530105 0.03093217894954856 0.6811182946026719 0.018590251415911703 0.7312834413654353
149 17.374730395775227 -3.6855022979222563 89.88979219288376 0.029597547142591753 0.6779830368299337 0.01843730946095001 0.734249993254235
150 18.17553917841 -3.7156585113019722 89.93298624601294 0.029868598429909698 0.679139605683018 0.016622659758559408 0.733212759029123
151 18.97746329865347 -3.741429641861254 89.98951053959868 0.02889337634350787 0.6755630182909108 0.015087632322434182 0.7365813902563992
152 19.787876360715885 -3.773586610526963 90.03779884946461 0.028944914348255954 0.6756340613298694 0.009614625388109298 0.7366059774960592
153 20.602786718748753 -3.816202325667345 90.08300203529298 0.030059823573309916 0.6789259172611484 0.006913596224629738 0.7335585921145582
154 21.420846620749803 -3.857833897473127 90.12681934709981 0.02750790736963944 0.6797205379600347 0.007446598057144035 0.7329173578820736
155 22.23929605326177 -3.909199305343154 90.16979882475572 0.026663082138167885 0.6805892444094248 0.008219607507151285 0.7321337299274839
156 23.056485200278644 -3.9466679917857426 90.20914631998535 0.026817043218436108 0.681794001188845 0.008367085724999323 0.7310046361086884
157 23.872308422893976 -3.98286143805855 90.25761098495231 0.024664017529252666 0.6810521895440225 0.007041349907575463 0.7317855018706564
158 24.68643229468154 -4.026408732752591 90.3049215664337 0.024145583981916137 0.6812633147946775 0.007320511727549185 0.7316035106512182
159 25.498980690473054 -4.065538559615138 90.34107383520606 0.024213255641734193 0.6828466603264948 0.006641699327280771 0.7301301559052513
160 26.31053164420185 -4.107062847450348 90.37499043339571 0.024032046537842744 0.6866132286029215 0.00691768487783721 0.726592651134462
161 27.122262050023203 -4.1399746549122325 90.41674355235028 0.02271449447161847 0.6875252900246998 0.0065457394578161965 0.7257755717935825
162 27.93005034157224 -4.178562244101082 90.46542370120318 0.02070912716418375 0.6904811833195443 0.006149274147591421 0.7230276993042503
163 28.741454025574395 -4.218875916842151 90.49675400808893 0.019905921054638457 0.6913588468064471 0.005222813675492177 0.7222184028856762
164 29.553890181084654 -4.261624017503673 90.52227459591481 0.019354075707169825 0.694320285516172 0.0064332573066324915 0.719377073637108
165 30.361620441140733 -4.294212908573724 90.5399973207818 0.018476768267335436 0.6982073617136647 0.005719126859319129 0.7156342506275156
166 31.163632757771285 -4.333553282491991 90.54334660235135 0.01902277613350338 0.7038668804243114 0.0053975440837816385 0.710056628127494
167 31.963368637791277 -4.3639978278733516 90.5435269370949 0.02072781531998799 0.7067090912179147 0.004641898319636118 0.7071853157709085
168 32.759274389786306 -4.397978793271116 90.5354797254813 0.02039659562891601 0.7112899361083077 0.0063244207407968855 0.7025742717891706
169 33.55063498956162 -4.430018193615497 90.52258994802051 0.01936289141730334 0.7160327458609483 0.0066922824651056536 0.6977660056539008
170 34.34175755561939 -4.464945992938141 90.50227649623575 0.01953097507809727 0.7166668116385506 0.00761166654335148 0.6971006273421115
171 35.12828191173642 -4.4989000661701235 90.47478633525407 0.018496513326734253 0.7202244872267327 0.007492761000820548 0.6934539822701492
172 35.90696208647637 -4.5262295580098755 90.43933318283847 0.019277526276976674 0.7260400714115416 0.007029987720987504 0.687346179852632
173 36.680720561946266 -4.557008331570018 90.38340064041543 0.020066933393885208 0.7315002850487209 0.005976287634241031 0.6815195779608377
174 37.44723284801853 -4.58932701254151 90.31950304823593 0.02125126881102275 0.7331997048973877 0.005169017202500078 0.679661575766547
175 38.20531692172273 -4.612486847589043 90.25817172588455 0.02028095875342964 0.738231785246029 0.005905874255459343 0.6742163114414998
176 38.955147477858176 -4.64444721797873 90.19527994576917 0.021070759951809837 0.7386309353994388 0.007044199308957754 0.6737438263925681
177 39.697903778682615 -4.679560746797036 90.12798616612216 0.01952497167202325 0.7406348676518772 0.008048835748503852 0.6715757474347824
178 40.43127794702683 -4.703686518757496 90.03157381531804 0.020989685255507415 0.7430585108819503 0.006973535993063486 0.668860861700344
179 41.15851942038862 -4.7346620088171525 89.95477286826919 0.021347012669950313 0.7447992046491211 0.007738174745272851 0.6669022195612467
180 41.87651162356614 -4.758219320125147 89.87248471703427 0.021127560510307966 0.7453393170586939 0.009002087017973417 0.6662896450213556
181 42.58855398670312 -4.788063907621691 89.78271996630885 0.021847984912637508 0.7454035816513351 0.011662652309439912 0.6661532470518533
182 43.288911934173676 -4.809926388555672 89.69716861978036 0.021905001838293702 0.7454295475095759 0.013880782865705089 0.6660797883595992
183 43.973326544735954 -4.836794322027813 89.60256652710456 0.0214281692621046 0.7480748460969417 0.013532974644461234 0.66313024120182
184 44.64588298972055 -4.859093755394188 89.51942365616188 0.022178475434577315 0.7476297059109538 0.013731264900884927 0.6636033381705673
185 45.29993720052036 -4.874907822674945 89.43721952523154 0.020875467751241175 0.7462127973062177 0.014470392936980731 0.6652227324068576
186 45.93786752756203 -4.8966835364706025 89.3657432154248 0.02474864757601762 0.7426530367889208 0.013253258923404012 0.6690876792463459
187 46.55875899624604 -4.921499104021404 89.31682883576623 0.02453077769576816 0.7362668274987355 0.011323984050757047 0.6761517337519783
188 47.16118236625904 -4.939489637791731 89.26932231979409 0.02472190122255274 0.7301685163171794 0.01126521924731688 0.6827267829918651
189 47.74428076185321 -4.966334373865351 89.23505728996754 0.023964943977340083 0.7237197310943935 0.009831184112801618 0.6896077001482523
190 48.30486947452443 -4.989844023232003 89.18390648071967 0.02432247109886704 0.7190909827392408 0.011613795981928339 0.6943930412134381
191 48.847123290853844 -5.014630053041485 89.1704184253709 0.023293846803483294 0.7114996859681206 0.010559606691730302 0.7022208258624048
192 49.381039348264096 -5.042216549357995 89.16054791784006 0.02485653776787988 0.7070355781679223 0.008192730376131755 0.7066935141232937
193 49.908314300032494 -5.067272650935627 89.15184929460005 0.025947177339913606 0.7034890635149734 0.006677838445753809 0.710200878608728
194 50.428952538796864 -5.099407926749525 89.19325060189175 0.025900497222533233 0.6877213512422242 0.00436669856339781 0.7254994412353818
195 50.9464868234601 -5.12101597953576 89.27595448039514 0.023444193486036703 0.6650213208812779 0.004846622359713165 0.7464405688444405
196 51.45920053420001 -5.151305119970192 89.3528148053028 0.02164529657416023 0.6481796416798576 0.004843243713417493 0.7611643556015485
197 51.95801852519124 -5.177501434334847 89.45574438979853 0.020213657418822098 0.6239705369003118 0.00744247979172669 0.7811509371617248
198 52.45545166623539 -5.203346798403822 89.55601735692807 0.01890732086569464 0.6094188500380969 0.0076493582816683555 0.792586062048661
199 52.94184088571125 -5.23332123575911 89.71502277847055 0.015238037142916092 0.5872214295985179 0.005832491177856685 0.8092618716404253
200 53.39977328273847 -5.258642186561675 89.8943326590981 0.01227275620877196 0.5572257101885119 0.006369866568988346 0.8302459347445442
201 53.844616676946195 -5.289158637930824 90.10428774365276 0.012722141306950726 0.528703828782468 0.004102774506399831 0.8487011109882407
202 54.2703805926442 -5.317474908295835 90.33705759371983 0.014242864902853394 0.49915671458351774 0.0028878459157862532 0.8663898518747287
203 54.64962427356127 -5.3455438978125915 90.59223528371841 0.015796270435636795 0.4607590627537684 8.143253893727376e-05 0.8873846726754608
204 54.99905107049049 -5.3752777918857735 90.91008070603743 0.017227276170281414 0.411848996461062 -0.0021106849356019907 0.9110868071039508
205 55.3144841980349 -5.393849122220837 91.21923459287594 0.01603480308752035 0.3660510883790177 -0.004797125723264891 0.930444234423147
206 55.65229752103872 -5.418351329530265 91.52075750368265 0.019748177414231943 0.3456262325321032 -0.00675636329762407 0.9381401112997307
207 56.007032646156325 -5.4435579452705305 91.80345979464728 0.02103093289651027 0.33517195450642195 -0.0073939519638217925 0.941893194713819
208 56.29046020298655 -5.474939482902931 92.13396610422097 0.019956531264617487 0.3109181777722305 -0.007032534639964851 0.950201119262242
209 56.565802675902674 -5.506018504522839 92.50225775890631 0.01757726700779256 0.2789067021459292 -0.007790402755106546 0.960125721355038
210 56.798603452907024 -5.537583667063521 92.90202127662387 0.013343041928329054 0.24342166335656532 -0.006899251621027821 0.9698042366209232
211 57.02657893701732 -5.572152482200227 93.278051894454 0.01038689165796762 0.22271535607426377 -0.005328086480301658 0.9748136202089391
