# timestamp tx ty tz qx qy qz qw 
21 -1.0394371012051782 -0.6349363116601332 18.194410567275234 0.011404771055719496 -0.02374412458012263 -0.006321810522481199 0.9996330238926724
22 -1.0890944898991903 -0.6639001422710618 19.105825441650623 0.009434276818590881 -0.022850190176123258 -0.007018185185225788 0.9996697496206091
23 -1.1462517624621062 -0.6919873904546648 20.018507288398535 0.01004311131046564 -0.024291526676085116 -0.0069747772353241115 0.999630136665291
24 -1.206680449393718 -0.7190287102074511 20.933364022193608 0.010662019655248158 -0.026060042889208036 -0.004128178094131388 0.999594994808951
25 -1.2598096035273565 -0.7564558726421204 21.861198546637667 0.0104967227790073 -0.02604090434710828 -0.004160084109014658 0.9995971107460703
26 -1.3126173754535446 -0.7920569126361118 22.79565042677305 0.008284259006163384 -0.02489408241320024 -0.00677295456731673 0.9996328239908655
27 -1.3584485170869913 -0.8221881219266776 23.73132194438371 0.0068926116156725085 -0.0211728738639475 -0.006353434297318225 0.9997318816513188
28 -1.407703011456412 -0.8504240294924714 24.674389321491223 0.004216642643911458 -0.021022569775712364 -0.006346042857465231 0.9997499683545332
29 -1.4578921307387358 -0.8755104829319257 25.6202885518551 0.00469936543400308 -0.021194679179586992 -0.0055888586506011 0.9997487015235257
30 -1.509838758288868 -0.9008434458394103 26.568918591920188 0.005392624046769059 -0.021055198106227926 -0.005766592022500489 0.9997471403585226
31 -1.556243006067041 -0.9288608591179648 27.520312987505548 0.0074483092496822785 -0.02124531997239214 -0.0070753387366440795 0.999721510546989
32 -1.6005685268568925 -0.9571158933476519 28.478340262277243 0.011182108723844454 -0.020034734231083685 -0.004920270927027049 0.9997246424905123
33 -1.651416826320938 -0.9853700428911712 29.445799151493485 0.011011441813856018 -0.0190852062232996 -0.00502335955084725 0.9997446018415989
34 -1.6993868231016196 -1.016063704151775 30.422666125724415 0.008026973987905155 -0.021460106263324803 -0.004349301807147656 0.9997280205643706
35 -1.7430021262089972 -1.0468671670601875 31.402178146690726 0.005608358069207636 -0.019695784985374488 -0.0031575045821604004 0.9997853032218422
36 -1.7765480761334818 -1.066889085334574 32.3822848196385 0.005485208377614511 -0.02144730497767587 0.002244571254243557 0.99975241309943
37 -1.8195740970569068 -1.0967777452544147 33.36153689889922 0.007927518126543912 -0.019832713426437918 0.003648580315943681 0.9997652253385173
38 -1.8797854498829445 -1.1301928314147667 34.344484179312964 0.00991688189662772 -0.019505638913261743 0.002970975690805567 0.999756149672248
39 -1.9387379639478357 -1.1698318244433494 35.354919969165216 0.010594231460395679 -0.022815096061097506 0.0025939436498222793 0.9996802014183477
40 -2.0031037401418685 -1.235281771745338 36.41186015732652 0.00922767742921318 -0.02313743365320581 0.002670214359791854 0.9996861402902806
41 -2.0753111423272066 -1.294389456532983 37.45263921918121 0.007695922299645061 -0.023681170162880585 0.00019708814139012562 0.9996899199831611
42 -2.141672489731742 -1.3468367397754795 38.49554839203056 0.006707764498031186 -0.024507867298006584 -0.00018766379895544447 0.9996771154318982
43 -2.2076295286162635 -1.3925916647426257 39.52824061208757 0.007498201416112255 -0.02545796492312074 -0.001273317888001738 0.9996469615114391
44 -2.2772929085518303 -1.439769678685948 40.563526008461835 0.004254951345317112 -0.02594951921799054 -0.0010996293804627862 0.9996535943298708
45 -2.3463995652899983 -1.4754386206244605 41.58576872208617 0.002640268581226778 -0.02438526082881496 -0.0030804101493749647 0.9996944028599146
46 -2.410990960608159 -1.512047512482797 42.60780552316576 0.003174495301910984 -0.023505479912327112 -0.0035934161715038956 0.9997122097653343
47 -2.4803819497800808 -1.543072884682603 43.617600050654296 0.004676216156170689 -0.024745633269277832 -0.003816318282317306 0.9996755585445366
48 -2.544855758096359 -1.574561788270265 44.62324868454717 0.005783702499915044 -0.024958320453112245 -0.004184814564504512 0.9996630023926127
49 -2.6121105405674574 -1.612717701315728 45.62405433777971 0.005595612080981242 -0.027298657750497002 -0.005716252717170486 0.9995953165483188
50 -2.67605673825798 -1.6454540703916392 46.62313001169157 0.00527537251261606 -0.028003887725349966 -0.004316631561872135 0.9995845734149152
51 -2.7442200747180823 -1.685063996048535 47.61820491124567 0.0042774045406314635 -0.02673224956561603 -0.0032372541701521378 0.9996282363103772
52 -2.8108451522847924 -1.7114636962580836 48.604595141936535 0.005223236896149164 -0.026423200202422205 -0.0052677190991351755 0.999623320767819
53 -2.8724456434976147 -1.7481279985961269 49.581332551452164 0.00840331682388457 -0.0268091430586933 -0.004363292308863748 0.9995957261788604
54 -2.9420109403173793 -1.7718556926051126 50.56291028728875 0.007893528365286576 -0.026625491603820557 -0.004739541844891649 0.9996030773011364
55 -3.0073585941176115 -1.8061757372735818 51.544618488292926 0.0070817598982922305 -0.026452201641281103 -0.004024045302067438 0.9996168949975179
56 -3.0672935692618757 -1.8414683531797476 52.52169077814943 0.004684989510808802 -0.02788043593607026 -0.0022757648269638967 0.9995976956054624
57 -3.135852183335713 -1.8717242298242753 53.49049199075145 0.004024972029644202 -0.028897453240904546 -0.002678585141433923 0.999570688834957
58 -3.2000274365923023 -1.9014863198967462 54.45274452112308 0.005165554324741961 -0.029571087664075464 -0.001430355032838455 0.9995483089412746
59 -3.261561441529915 -1.925190213827107 55.415938872392175 0.005522053400879027 -0.03076244150545668 0.000788889831491343 0.9995111589030384
60 -3.3255862913084053 -1.9488292080640102 56.37388269826872 0.006110855256134976 -0.029415859582934654 0.0011848773520901632 0.9995478781522654
61 -3.3912277110164584 -1.9716227715233599 57.33557671470192 0.0034541243275872683 -0.03133884482724076 0.0032681625245118873 0.99949750622187
62 -3.4513453416735267 -1.9904306820755102 58.29784254933642 0.0007366345013265108 -0.030249437689585896 0.0038150863768220957 0.9995348288103886
63 -3.5283659773012763 -2.014452053875905 59.24986818668963 -0.0006675007949456728 -0.031365961899044795 0.002773696154781052 0.9995038956834923
64 -3.583880031096902 -2.0322569292837054 60.19072464433853 0.0010351677163848117 -0.029782037436397152 0.0023081580915590223 0.9995532157319892
65 -3.6478997019100343 -2.057931131428914 61.11534186999087 0.005242858819953805 -0.030790519433262744 0.0027656898733329637 0.9995082827590517
66 -3.715549971900658 -2.090115537983659 62.0306035945707 0.007777235790663072 -0.03172889343997558 0.0009146963583724468 0.9994658349614073
67 -3.7942680772032693 -2.120135474800259 62.93988103041496 0.008075278327997768 -0.03354410017174105 -0.001988280297500365 0.9994026365609869
68 -3.865181395065881 -2.1577918590179137 63.83800862589757 0.005583506041112043 -0.03333367529650797 -0.004555611906300833 0.9994182992879783
69 -3.929729625454979 -2.1928817711064 64.7211696586716 0.004401330774510572 -0.036494068428646845 -0.006328141857980764 0.9993041408287889
70 -3.9975295393563486 -2.218849654617057 65.58911999044926 0.004113512719412756 -0.03694931131103059 -0.004597816400431733 0.9992980974119262
71 -4.06870454994951 -2.246035658283704 66.4431980270189 0.004746049607563628 -0.03639349575565821 -0.006971408123675462 0.9993019503376237
72 -4.134474119934204 -2.272840920824316 67.28549778642993 0.0036313164817399707 -0.03609882661619709 -0.007071313454018032 0.9993166088800777
73 -4.200052751533919 -2.29857926466084 68.11328274864883 0.0037345166588230432 -0.03743588428149764 -0.008084604925408991 0.9992593492765466
74 -4.26282080215768 -2.322302928884707 68.92978479779892 0.002846984047246458 -0.03859545511846164 -0.006197122859315169 0.9992316454127642
75 -4.326415782252595 -2.3521920287564884 69.73472499046906 0.0029849977401900213 -0.03811243974166167 -0.007334667870686347 0.9992420799649382
76 -4.397725734188817 -2.3801759658274153 70.52909959961107 0.0012138816118804506 -0.03820147188477474 -0.007546805493628625 0.9992408217062143
77 -4.453126124905688 -2.4039769545250214 71.30606725021813 0.0007279189905918937 -0.03871388867553806 -0.009267069612557693 0.9992070988430563
78 -4.521913763471512 -2.4340708923385335 72.05784440716242 0.0030498396911573323 -0.037677126597356364 -0.011202736386978614 0.9992225134106362
79 -4.587854254449163 -2.4642262684148903 72.78698204915123 0.0065655974866048504 -0.036845355367552075 -0.009908470879371349 0.9992502864259362
80 -4.653752590996844 -2.480201402639992 73.49863473690681 0.008962963600647248 -0.03988103156353301 -0.010201066550166463 0.9991121592925196
81 -4.716793442889575 -2.503011269992237 74.19303132798987 0.009854490610865014 -0.03996424056825362 -0.010635084346017435 0.9990959130491708
82 -4.790370205397642 -2.536883849230491 74.86824822119591 0.008504768742268829 -0.0431067849560781 -0.011401549327841456 0.9989692080701565
83 -4.854034669320345 -2.573540677129174 75.52279372453619 0.005375731066354162 -0.04589999326445025 -0.011721402485900353 0.9988628038212202
84 -4.9013344279124365 -2.606470895657595 76.15375294263794 0.007381854162142343 -0.04426455635115592 -0.009536837575580468 0.9989470486513393
85 -4.936782006234262 -2.6342519675522262 76.7657862908662 0.009549436117650306 -0.04129052098416821 -0.0065402234206928195 0.9990801402411612
86 -4.982105103955072 -2.6654141520610755 77.35908572333487 0.012411825541158585 -0.03669171826712568 -0.00500422887463805 0.9992370199760976
87 -5.019593762348826 -2.690428516707122 77.94081663349364 0.012734513759287101 -0.030516130636436836 -0.004705153654041875 0.9994420740890321
88 -5.086465346586394 -2.715940460745104 78.50962260209998 0.011677090377999884 -0.03410507149270567 -0.0067005707436652625 0.9993275699241418
89 -5.122890162297326 -2.7470021612992825 79.06497963267873 0.010071457223379918 -0.03187405303175057 -0.006034066917001876 0.9994229337618624
90 -5.134506866872925 -2.7697370748437504 79.60701548054489 0.008753043817168654 -0.026235555538979976 -0.003004949644668225 0.999612950159775
91 -5.15284677329608 -2.7949319051138044 80.1376476191708 0.0058256284840069944 -0.02049928209403057 -0.0018669243463083427 0.9997711518542035
92 -5.186419415287096 -2.816678888631311 80.64785738013899 0.006072143365839017 -0.014555505516119985 -0.0029628220184287663 0.9998712357197811
93 -5.188570523984208 -2.837540359199413 81.14893146072187 0.0066503629909490216 0.0015715471406407395 -0.006062108183769179 0.9999582760075751
94 -5.190664250145059 -2.8597427056693436 81.63508383383828 0.007370371617800921 0.017071883919149038 -0.009094227350517943 0.9997857387613427
95 -5.154549096266053 -2.8749672060151337 82.10753130214064 0.005475539296970133 0.03380258863262592 -0.0072371991443618364 0.9993873255248366
96 -5.117953978750972 -2.8919146716260506 82.5652840030217 0.006066564858171305 0.04847179569617996 -0.004817584128948746 0.9987945097446069
97 -5.038980592684952 -2.9115008009084993 83.01242036537252 0.004284036418528531 0.07618635303433262 -0.004389041316733437 0.9970747328859623
98 -4.969207874011904 -2.9257674177663797 83.45204028431972 0.004909212290569908 0.09636805532416115 -0.005146528281384081 0.9953203558625606
99 -4.883888075217075 -2.9359239037917693 83.87698417840971 0.0053133691337769635 0.11648395551747388 -0.005295870904869131 0.9931642411841107
100 -4.7856876197212666 -2.948592960678238 84.29937021138558 0.00575919106567676 0.1368727196585204 -0.0056598712432118755 0.9905557309859246
101 -4.6407303977756165 -2.963564837903188 84.70229408439064 0.004909625639975555 0.16579169324982845 -0.004750783375759489 0.9861371304655082
102 -4.490722414860314 -2.9850325046990043 85.07793214238538 0.0072082027554486216 0.1979990126394052 -0.0060677634032052655 0.980156933890762
103 -4.311578071976147 -2.999013038484702 85.44328894719308 0.008928147368569584 0.23403481457206893 -0.007640603770599089 0.9721571966131831
104 -4.127302000108976 -3.0110588290221654 85.78057743309941 0.010904581978836012 0.26571832018710634 -0.006438967043199396 0.9639675327064837
105 -3.9227551848029942 -3.022588832423255 86.11242893278047 0.010526911497963096 0.29394050023923396 -0.0068065203783591825 0.9557415119862493
106 -3.694824257261711 -3.0338962445155877 86.42108036084551 0.012897251920038497 0.32812624174255867 -0.005053640322644762 0.944532313418818
107 -3.425276524829871 -3.043174670623934 86.67614050815624 0.015108611913619119 0.37212020432442405 -0.002862965907486324 0.9280571570791344
108 -3.142474740692123 -3.057712974311965 86.92525780477789 0.015253763067513318 0.40793237058167253 -0.0017410602856346234 0.9128830551899728
109 -2.8709812707030897 -3.074749725807945 87.15455634158859 0.015385322847834604 0.4389882713818884 8.35759453839882e-05 0.8983610534996889
110 -2.594255374646391 -3.0836859512323995 87.39705057441158 0.013865535293137917 0.4647363877317184 -0.001814335233514803 0.8853386612120635
111 -2.2995361535086514 -3.0899739965928608 87.61129207884527 0.013347306614325325 0.493490522501472 0.00019240249117324551 0.8696487317237049
112 -1.98695750478845 -3.102207223828679 87.78754060712741 0.01436874451551644 0.5189569973236133 0.0021020089363447624 0.8546769890832082
113 -1.6874961417878018 -3.1125519592197337 87.98724151427817 0.014378975225329639 0.5325594023602004 0.005451094205437204 0.846252925313218
114 -1.3784312608255722 -3.126668172440542 88.15907748682969 0.015475052639117711 0.5515796236823216 0.004676646858269067 0.8339655691084902
115 -1.0457317678108067 -3.1339923065791493 88.3150824801934 0.013650764680566564 0.5728745026639552 0.0019594083026665955 0.8195270718775952
116 -0.6847918088619178 -3.1456570666934405 88.41653930623603 0.014181390105560404 0.6050183610010026 0.0019291348382124585 0.7960828785152401
117 -0.3464964549840588 -3.1521847282623745 88.54304996670491 0.016717800412655207 0.6177796053099006 0.00568155424745412 0.7861530349453847
118 0.016602210389672384 -3.153093965991181 88.64433727835588 0.021597030916330914 0.6303333560467208 0.012472038909666106 0.7759238859294851
119 0.37869559621833043 -3.159074940463414 88.74705414158502 0.020470494859396147 0.639670732582365 0.013415798867386669 0.7682592850454213
120 0.7403363406418759 -3.1734885543568043 88.85635034349917 0.020736691693501324 0.646642244757317 0.012787688909361657 0.7624042706630021
121 1.1108560618586107 -3.1900218231054915 88.95183071317993 0.01832568467568756 0.657562347165903 0.006354740369918391 0.7531504140247594
122 1.4888385654492584 -3.216944204743605 89.03808512332984 0.021098322307107117 0.6668757090428176 0.0016766013620512765 0.7448683363469933
123 1.8734149972625913 -3.232327594870733 89.14535567589608 0.01704719033953815 0.6626748427550176 0.0013128401027674606 0.7487120424649283
124 2.2696222560227888 -3.2456962147138646 89.2374318000469 0.02160922405638887 0.6575380526592275 0.0030299604746282173 0.7531052848575118
125 2.6923338239861656 -3.2405085757690566 89.26653306372071 0.02689425070086993 0.6700022947148476 0.003051969330434448 0.7418654256934226
126 3.1214700132734334 -3.2341262181200086 89.29496536952318 0.029937972140583732 0.6802107992911206 0.0035835662627960326 0.7323961662957315
127 3.564887360100698 -3.247178061940651 89.36427549448108 0.029619551849411712 0.6791473474615014 0.0035669367837263114 0.7333954182746356
128 4.025851717121663 -3.2671536645021404 89.43495708135812 0.02574929579580273 0.6776821858605674 0.0019596677303564663 0.7349013460564963
129 4.497910243017998 -3.29781292306435 89.47548912231849 0.024313455473990386 0.6813259786801575 0.0031921213308915256 0.7315692564753172
130 4.986003160868061 -3.3180966062075052 89.4900818742961 0.027408804829849778 0.6846200890001913 0.006228002146791285 0.7283579498738438
131 5.479558442555347 -3.3345611471439662 89.53571308138741 0.0269958292670729 0.6842947298332195 0.006029052704957115 0.7286807246305785
132 5.989501518379009 -3.3512531123494735 89.58595873662877 0.028560634332523264 0.6813933188586828 0.007575752534391949 0.7313207525804328
133 6.519721757759239 -3.3756340114647734 89.61339161675133 0.029021448101697822 0.6812859034438082 0.00937633789530555 0.731381813833587
134 7.067016743467611 -3.3920299011142863 89.61532508214164 0.030402405069466315 0.6882493470263004 0.010813709177055505 0.7247562305890838
135 7.631450648420458 -3.4094023956840793 89.605741435633 0.02862236572111237 0.6971945443136102 0.011539399875825623 0.7162174040124759
136 8.21575802237281 -3.422708202496261 89.60409895806096 0.029183932413831045 0.7030279750178882 0.011002575323091422 0.7104779431955451
137 8.819860784322424 -3.43927546668594 89.6171210487521 0.031138315619173136 0.7039583092028132 0.011392934916821801 0.7094669162397201
138 9.438460482362231 -3.447607656487439 89.63126894262848 0.03056915532976309 0.7032869202630964 0.01406753090139589 0.7101092444853906
139 10.07776950480849 -3.4652560343335166 89.62059647401023 0.031131862684223837 0.7080711563701666 0.013640811660868635 0.7053226020053933
140 10.732590282401926 -3.4810156626265827 89.6533238348232 0.03359752241221084 0.7024371332858584 0.014162022569600356 0.7108113092696572
141 11.405611871259337 -3.4966419525128507 89.67579356870834 0.03271616105763471 0.6987696079075357 0.015365120177726324 0.7144330626114134
142 12.091774970326458 -3.5118003577746433 89.68223017357553 0.03488307554449846 0.6969978852084214 0.017688913229354376 0.7160057411811092
143 12.79928711444929 -3.5337024913996022 89.69899394987634 0.035602788801383116 0.6939676730693065 0.017177849426199772 0.7189201844804657
144 13.521797527554494 -3.5512452207666576 89.72133822965971 0.03718094298232874 0.6910595641448293 0.017486365002634383 0.7216290482802766
145 14.260754553477062 -3.5704191647501973 89.74335031380971 0.03778009981361594 0.6871787967191271 0.01644162180635769 0.7253189908378951
146 15.020434646272006 -3.5979300624406174 89.76370318025623 0.037565704573466946 0.6865263511582392 0.01819157268840311 0.7259059537490897
147 15.791767457059548 -3.623520711731981 89.79872844902147 0.035974839588908555 0.6835146508016631 0.01869358522380445 0.7288100458470049
148 16.57920903296609 -3.647775703568376 89.84463935824245 0.03388945407554129 0.6815767508327073 0.01683439080247125 0.7307675696916914
149 17.374334334434057 -3.6809729058581637 89.884596875795 0.03264788183849624 0.6797022204810037 0.01675959923006355 0.7325695346643213
150 18.17503883180893 -3.7054924930790714 89.93841740152101 0.030207931136886225 0.6789495992624484 0.016073836039997146 0.7333870426676143
151 18.977561668652857 -3.734116741899927 89.98984820558665 0.029447073515730584 0.6765874233916868 0.012262772253591736 0.7356710900845663
152 19.787773238816992 -3.7719279983055585 90.03621959422553 0.03011606601774966 0.6770741109923305 0.009212777559636192 0.7352406378330815
153 20.60244959002895 -3.8038717912002875 90.07913354403694 0.030773414892217875 0.6780028712811421 0.007125145922362121 0.7343802392262359
154 21.420734887835405 -3.842937589435282 90.1232846645298 0.03049104726882329 0.6798208591454551 0.007024858738708201 0.7327104113269355
155 22.23887273151355 -3.8912718316092585 90.17196952757384 0.02820891974360835 0.6799344357283439 0.007350534950791847 0.7326932438569462
156 23.055597222735184 -3.936556938215962 90.21725654124756 0.027275789608524153 0.6800357480871136 0.006341446073127886 0.7326439781275303
157 23.87234357942816 -3.9750915974692433 90.26162515498218 0.027001175532355183 0.6804295975020794 0.005973359016717662 0.7322914845504395
158 24.686215791310243 -4.023505733641171 90.31148130871459 0.025571072339202115 0.6801890068422421 0.005684193921726687 0.7325685805232488
159 25.49733900918208 -4.0601304211677185 90.35886910514789 0.0245181312785866 0.6798278936583322 0.00540041386086131 0.7329418338264044
160 26.308285350411616 -4.102345850240101 90.39531087391501 0.024152767656778432 0.6827659911000123 0.004549284717611081 0.7302236295959571
161 27.120239482254522 -4.140401699365556 90.43489911138876 0.02351881080442392 0.6859782527695457 0.003049370561655936 0.7272354526594291
162 27.92934911813988 -4.172241769712044 90.47684530871092 0.022247410972904995 0.6875076342970325 0.004055673338552661 0.7258249492832767
163 28.742151491969093 -4.209689746750561 90.51063215365589 0.02098057909621666 0.6883163599593121 0.004306899254469133 0.7250943762931565
164 29.553984365362545 -4.252393054053468 90.53628285378922 0.020902706251218418 0.6920825241982113 0.003565944043032623 0.7215068541697227
165 30.36106844907583 -4.285077361030213 90.55086993148028 0.01862855059615339 0.6951853673004013 0.0036099495673721257 0.718580023698275
166 31.163272772649517 -4.3218415560334105 90.56399396080597 0.020225799615217654 0.6982698671548547 0.003563981956917208 0.715539941363218
167 31.963277637687902 -4.355197184967817 90.5609104147521 0.020243256425304907 0.7034479956134913 0.00255428203066499 0.7104538012284604
168 32.75966758204994 -4.390203418811271 90.5461224761469 0.021076350783173353 0.7086692182194569 0.004577429341817875 0.7052111554183675
169 33.55074008471651 -4.42207987918391 90.52615541900744 0.018798569427280823 0.7143400769478419 0.005294920292841487 0.699526148240887
170 34.342093698109494 -4.448884982173612 90.49815765780679 0.01965566596106249 0.7188854154637389 0.006582505837818685 0.6948194620518698
171 35.12772686831539 -4.480314022867061 90.47471795387372 0.02047620364390783 0.7202117160625349 0.0069056491262363025 0.6934177104319859
172 35.906087835479944 -4.515210727790477 90.44198014470928 0.02020368802730359 0.7248218509997693 0.006852102348644827 0.6886059424640245
173 36.68037010793166 -4.546252005862701 90.39441758036443 0.021166952015432873 0.7280591290569923 0.004442858768072949 0.6851730626236829
174 37.44743723912996 -4.5745012243990635 90.3325489340987 0.019796333681594204 0.7322379696556605 0.006085369289723368 0.6807338901861218
175 38.20616794039166 -4.603099806800555 90.26553269940666 0.022273719025263802 0.7351622991467462 0.004776826852065498 0.6775082710043318
176 38.95630086942092 -4.636204110921626 90.19602946128705 0.021629295174063614 0.7376491631162634 0.005222516673488445 0.6748174649960865
177 39.69729131374727 -4.660834372032674 90.11618055624413 0.02202907136334862 0.7411519083611563 0.006239225777005989 0.6709468241292958
178 40.43174784075637 -4.6882940968101625 90.03558799672419 0.022063390962765887 0.742603901867979 0.007874061412104384 0.6693210372209704
179 41.15867943330876 -4.72083405734584 89.94759670632588 0.023860265387015203 0.746316848471248 0.008187774217730013 0.6651126293921691
180 41.877407153513225 -4.746143753447531 89.86945429325327 0.02265313610947179 0.7460422970404899 0.009743169505326653 0.6654418059447015
181 42.589270507762805 -4.77276465905403 89.77934427424188 0.022857082323661196 0.7465659098309089 0.010803440825669822 0.6648309422193907
182 43.290197601685676 -4.797788544811994 89.70008099617883 0.022925127032903808 0.7462014537624493 0.011544457251616942 0.6652251907888772
183 43.973369745290306 -4.823488522387831 89.598660997724 0.02329647878628223 0.7485500613424748 0.012907648529317185 0.6625431852715573
184 44.6449174430593 -4.841381371025606 89.5139105775836 0.024068401710489903 0.748834566237516 0.01188085535353515 0.6622132207401495
185 45.298444169380204 -4.863931953979709 89.4289217531669 0.02391811225876628 0.747900673683461 0.01170939724625388 0.6632762593564854
186 45.93580978319269 -4.886742075502166 89.34866590919606 0.023882344528383514 0.7460641231513754 0.012320625365973966 0.6653316165317776
187 46.55747209596419 -4.913512015578042 89.29516422501763 0.025408403480314316 0.741468229578971 0.01109184696680392 0.6704149822971389
188 47.15917291474336 -4.9376688333044765 89.23792916736214 0.025529281920944315 0.7366599913100899 0.010971836230015077 0.6756921871513398
189 47.743173751207124 -4.966859688770348 89.22234732664987 0.02559547676823439 0.7246343492125445 0.009860844824657414 0.6885874637616218
190 48.30645563411204 -4.985752617239066 89.22240480341492 0.02538571575741173 0.7099861626843846 0.007909331030198745 0.7037134762919076
191 48.84882791856074 -5.007634972578008 89.21175255675882 0.023859974171309094 0.7016655313262615 0.006697407491121441 0.7120753671586159
192 49.38189118135059 -5.0297530641333 89.2026194538552 0.02435252965307407 0.6986508577300362 0.0068591292178643935 0.7150153044788297
193 49.907864682964075 -5.055469414741288 89.1777307932922 0.025671756058693096 0.6982567326620234 0.00400736151109679 0.7153757315472323
194 50.42842522150718 -5.083383116746056 89.2037824306011 0.027657756249084106 0.686434807067965 0.0042145478186157315 0.7266529720241405
195 50.94719378059497 -5.10806016659596 89.26978290535746 0.02605934164055027 0.6667376573218368 0.002849476887635364 0.7448313147979998
196 51.462355395436255 -5.139283544144328 89.32499452868943 0.02400213178100546 0.657057997805587 0.003205009772468094 0.753451002456058
197 51.96214886767404 -5.164939823800767 89.43497592545398 0.021579304713002713 0.6304629479794006 0.002586682196386947 0.7759150171948226
198 52.451327122291104 -5.189705648941843 89.5806375033939 0.022229072547445137 0.6046365879359128 0.0032738170305662323 0.796184493057324
199 52.92882737658004 -5.2222761423150885 89.77060926405696 0.01963538374346518 0.5716080775898801 0.0023722738997945495 0.8202883820070797
200 53.38402314943862 -5.255598885085867 89.94676792638147 0.018132146136557985 0.5436945639434888 0.0012713064224175003 0.8390863067615645
201 53.83230229611204 -5.2762506346471145 90.14017485592656 0.017763265164658787 0.5189036449562107 0.0009458097599625266 0.8546476344703394
202 54.2528125975007 -5.309693475360327 90.380457515968 0.019652906536400748 0.4887806275754984 0.001429897322692817 0.8721841644774456
203 54.647647190448986 -5.337522259646807 90.59709184430999 0.01936810238321267 0.4633833168200717 -0.002195634198225754 0.8859435408045877
204 55.003541712972925 -5.366930810623511 90.90350200844638 0.022189801325353142 0.4125611057570749 -0.0031304725135478705 0.9106542411230967
205 55.3165468230915 -5.389618708234305 91.21702592570993 0.024045952582549383 0.3671209367556298 -0.007408467345285784 0.92983284765148
206 55.65810868043541 -5.414625803822891 91.51456141181772 0.024711953634481268 0.3428002242935818 -0.009476958236245631 0.9390354161768478
207 55.986515777287735 -5.436298640205639 91.82806049001482 0.023154141822673672 0.3247807440997533 -0.008703181909129786 0.9454658156713667
208 56.29729278420485 -5.4677154885848465 92.12868497412774 0.023744662538524784 0.30404829155403257 -0.008690213798867525 0.9523210107879252
209 56.547272352395986 -5.495385890316932 92.52020674655432 0.02176197908035584 0.2670389582250414 -0.007195760368910151 0.9634131160043983
210 56.775951700724505 -5.528887099581853 92.92117931604844 0.018025155735886703 0.2340144333185052 -0.007761275952003534 0.9720350309299108
211 57.00505741582777 -5.561970729232723 93.29511396272704 0.016435021224751097 0.21495065845881667 -0.005280763962465875 0.9764723334726058
